Fr,Nm,NN,ACTUAL
0.26931679248809814,0.7306831479072571,1,1
0.2693062424659729,0.7306938171386719,1,1
0.2693403959274292,0.7306596040725708,1,1
0.26999738812446594,0.7300025820732117,1,1
0.2693149149417877,0.7306850552558899,1,1
0.269277423620224,0.7307226061820984,1,1
0.26929426193237305,0.730705738067627,1,1
0.26931968331336975,0.7306802868843079,1,1
0.269510954618454,0.7304890751838684,1,1
0.2693835198879242,0.7306164503097534,1,1
0.2696021497249603,0.7303978800773621,1,1
0.269305020570755,0.7306950092315674,1,1
0.2692861557006836,0.7307138442993164,1,1
0.27013328671455383,0.7298667430877686,1,1
0.2693433463573456,0.7306566834449768,1,1
0.2693280279636383,0.7306719422340393,1,1
0.26963305473327637,0.7303668856620789,1,1
0.2699938416481018,0.730006217956543,1,1
0.26930150389671326,0.7306985259056091,1,1
0.2701590955257416,0.729840874671936,1,1
0.2695867717266083,0.7304131984710693,1,1
0.2693209946155548,0.7306790351867676,1,1
0.2700243294239044,0.7299756407737732,1,1
0.2708163261413574,0.7291836142539978,1,1
0.269349604845047,0.7306503653526306,1,1
0.269343763589859,0.7306562662124634,1,1
0.27004438638687134,0.7299556732177734,1,1
0.26930445432662964,0.7306954860687256,1,1
0.2692745625972748,0.7307254076004028,1,1
0.26935234665870667,0.730647623538971,1,1
0.2692890763282776,0.7307109236717224,1,1
0.2694011628627777,0.7305988669395447,1,1
0.26936453580856323,0.730635404586792,1,1
0.2693466246128082,0.7306533455848694,1,1
0.26942750811576843,0.7305724024772644,1,1
0.2980135381221771,0.7019864916801453,1,1
0.2693202495574951,0.7306797504425049,1,1
0.2693653106689453,0.7306346893310547,1,1
0.2692922055721283,0.7307077646255493,1,1
0.2697669267654419,0.7302330732345581,1,1
0.2692832052707672,0.7307167649269104,1,1
0.2692922353744507,0.7307077050209045,1,1
0.2696780264377594,0.7303219437599182,1,1
0.26935166120529175,0.7306482791900635,1,1
0.26928359270095825,0.7307164072990417,1,1
0.26933345198631287,0.7306666374206543,1,1
0.2692809998989105,0.7307189702987671,1,1
0.2693279981613159,0.7306720018386841,1,1
0.26940104365348816,0.7305989861488342,1,1
0.2692966163158417,0.7307034134864807,1,1
0.2694789171218872,0.730521023273468,1,1
0.26930105686187744,0.7306989431381226,1,1
0.2692984640598297,0.7307015061378479,1,1
0.2693372666835785,0.7306627035140991,1,1
0.2694198787212372,0.7305801510810852,1,1
0.269392192363739,0.730607807636261,1,1
0.2693575322628021,0.7306424379348755,1,1
0.26928406953811646,0.7307159304618835,1,1
0.26940980553627014,0.7305901646614075,1,1
0.26960813999176025,0.7303919196128845,1,1
0.26951462030410767,0.7304853200912476,1,1
0.26962193846702576,0.7303780317306519,1,1
0.26929664611816406,0.7307034134864807,1,1
0.2692839205265045,0.7307160496711731,1,1
0.269392728805542,0.7306072115898132,1,1
0.26931166648864746,0.7306883931159973,1,1
0.26931363344192505,0.7306864261627197,1,1
0.2693272829055786,0.7306727170944214,1,1
0.2692815363407135,0.7307184934616089,1,1
0.26932016015052795,0.7306798696517944,1,1
0.2692785859107971,0.7307214140892029,1,1
0.2694036066532135,0.7305964231491089,1,1
0.2693365216255188,0.7306634187698364,1,1
0.2705056667327881,0.7294942736625671,1,1
0.26952728629112244,0.7304726839065552,1,1
0.2692890167236328,0.7307109832763672,1,1
0.26929232478141785,0.7307076454162598,1,1
0.26929834485054016,0.7307016849517822,1,1
0.2693277895450592,0.7306722402572632,1,1
0.2694791853427887,0.7305207848548889,1,1
0.2695477604866028,0.7304521799087524,1,1
0.2699965834617615,0.7300034165382385,1,1
0.2693618834018707,0.7306380867958069,1,1
0.2694098651409149,0.7305901050567627,1,1
0.2693709135055542,0.7306290864944458,1,1
0.26951849460601807,0.7304814457893372,1,1
0.28121283650398254,0.7187871336936951,1,1
0.26953908801078796,0.7304608225822449,1,1
0.26931634545326233,0.7306836843490601,1,1
0.2693376839160919,0.7306623458862305,1,1
0.2694680392742157,0.7305319905281067,1,1
0.2694704532623291,0.7305295467376709,1,1
0.26937976479530334,0.7306202054023743,1,1
0.26928839087486267,0.7307115197181702,1,1
0.26931998133659363,0.7306800484657288,1,1
0.2692999243736267,0.7307000756263733,1,1
0.26954329013824463,0.7304567098617554,1,1
0.2693100571632385,0.7306899428367615,1,1
0.2695659399032593,0.7304340600967407,1,1
0.2692722678184509,0.7307277321815491,1,1
0.2693665623664856,0.7306333780288696,1,1
0.26940852403640747,0.7305915355682373,1,1
0.2693353593349457,0.7306646108627319,1,1
0.2708359658718109,0.7291640639305115,1,1
0.2694000005722046,0.7305999994277954,1,1
0.2693273425102234,0.7306726574897766,1,1
0.2693173885345459,0.7306826114654541,1,1
0.26938408613204956,0.7306159734725952,1,1
0.26933422684669495,0.7306658029556274,1,1
0.26931193470954895,0.7306880354881287,1,1
0.2693922519683838,0.7306077480316162,1,1
0.2693331241607666,0.7306668758392334,1,1
0.2693174183368683,0.7306826114654541,1,1
0.26934748888015747,0.7306525707244873,1,1
0.27924567461013794,0.7207543849945068,1,1
0.2698344886302948,0.7301655411720276,1,1
0.26929327845573425,0.7307066917419434,1,1
0.2706436514854431,0.7293564081192017,1,1
0.2693016529083252,0.73069828748703,1,1
0.26945704221725464,0.7305428981781006,1,1
0.26981455087661743,0.7301853895187378,1,1
0.26944500207901,0.73055499792099,1,1
0.27032366394996643,0.729676365852356,1,1
0.26933029294013977,0.7306696772575378,1,1
0.26928162574768066,0.7307184338569641,1,1
0.26935261487960815,0.7306473851203918,1,1
0.2693140208721161,0.7306859493255615,1,1
0.26941007375717163,0.7305899262428284,1,1
0.26948103308677673,0.7305189967155457,1,1
0.26930052042007446,0.7306995391845703,1,1
0.26940929889678955,0.7305907607078552,1,1
0.2692934274673462,0.7307065725326538,1,1
0.2692748010158539,0.7307251691818237,1,1
0.26935431361198425,0.7306456565856934,1,1
0.26946085691452026,0.730539083480835,1,1
0.2693570554256439,0.7306429147720337,1,1
0.26990845799446106,0.7300915718078613,1,1
0.26930004358291626,0.7306999564170837,1,1
0.2693014144897461,0.7306986451148987,1,1
0.269374281167984,0.7306256890296936,1,1
0.26940688490867615,0.7305930852890015,1,1
0.2693422734737396,0.730657696723938,1,1
0.26937952637672424,0.7306204438209534,1,1
0.26945579051971436,0.7305442094802856,1,1
0.2694271504878998,0.7305728197097778,1,1
0.27009469270706177,0.729905366897583,1,1
0.2695017158985138,0.7304982542991638,1,1
0.2698573172092438,0.7301427125930786,1,1
0.2693348824977875,0.7306651473045349,1,1
0.2693963050842285,0.7306037545204163,1,1
0.26931244134902954,0.7306875586509705,1,1
0.26930734515190125,0.7306926846504211,1,1
0.26934170722961426,0.7306582927703857,1,1
0.26935046911239624,0.7306495308876038,1,1
0.2693198323249817,0.7306801676750183,1,1
0.26942285895347595,0.7305771112442017,1,1
0.2698037028312683,0.7301963567733765,1,1
0.2692868709564209,0.7307131290435791,1,1
0.2693013548851013,0.7306987047195435,1,1
0.2693689167499542,0.7306311130523682,1,1
0.26930657029151917,0.7306934595108032,1,1
0.2697446048259735,0.7302553653717041,1,1
0.2694147527217865,0.7305852770805359,1,1
0.26929593086242676,0.7307040095329285,1,1
0.2693692445755005,0.7306306958198547,1,1
0.26928943395614624,0.730710506439209,1,1
0.27002984285354614,0.7299701571464539,1,1
0.2692836821079254,0.7307164072990417,1,1
0.2702651619911194,0.7297347784042358,1,1
0.2693021297454834,0.7306979298591614,1,1
0.2692825198173523,0.7307175397872925,1,1
0.26932621002197266,0.7306737899780273,1,1
0.26929810643196106,0.7307018637657166,1,1
0.2693146765232086,0.730685293674469,1,1
0.2693299353122711,0.7306700348854065,1,1
0.2693447172641754,0.7306552529335022,1,1
0.2693250775337219,0.7306748628616333,1,1
0.26937317848205566,0.7306268215179443,1,1
0.26953861117362976,0.7304614186286926,1,1
0.26930907368659973,0.7306908965110779,1,1
0.26930519938468933,0.7306948304176331,1,1
0.28107398748397827,0.718925952911377,1,1
0.26934415102005005,0.7306557893753052,1,1
0.2692793607711792,0.730720579624176,1,1
0.2694805860519409,0.7305193543434143,1,1
0.2693327069282532,0.730667233467102,1,1
0.47925853729248047,0.5207414627075195,1,1
0.269530713558197,0.7304692268371582,1,1
0.2693088948726654,0.730691134929657,1,1
0.2693314552307129,0.7306685447692871,1,1
0.26931098103523254,0.7306889891624451,1,1
0.2692871689796448,0.7307128310203552,1,1
0.269321084022522,0.7306789755821228,1,1
0.2694453299045563,0.7305546998977661,1,1
0.26944416761398315,0.7305558323860168,1,1
0.26966822147369385,0.7303317785263062,1,1
0.269486665725708,0.730513334274292,1,1
0.2694513499736786,0.730548620223999,1,1
0.2692839205265045,0.7307160496711731,1,1
0.2695840001106262,0.7304159998893738,1,1
0.2692788243293762,0.7307211756706238,1,1
0.2693081200122833,0.7306918501853943,1,1
0.26928091049194336,0.7307190299034119,1,1
0.26930052042007446,0.7306994795799255,1,1
0.26973581314086914,0.7302641868591309,1,1
0.2701694965362549,0.7298305630683899,1,1
0.26929914951324463,0.7307008504867554,1,1
0.2695053815841675,0.7304946184158325,1,1
0.2693580090999603,0.7306419610977173,1,1
0.2702031135559082,0.7297968864440918,1,1
0.2693599760532379,0.7306399941444397,1,1
0.26931893825531006,0.7306810617446899,1,1
0.269438773393631,0.7305612564086914,1,1
0.2694128155708313,0.7305871844291687,1,1
0.2694418132305145,0.7305581569671631,1,1
0.2694677710533142,0.7305322289466858,1,1
0.27637535333633423,0.723624587059021,1,1
0.26944610476493835,0.7305538654327393,1,1
0.2695150375366211,0.7304850220680237,1,1
0.2692842185497284,0.7307157516479492,1,1
0.2695077359676361,0.7304922938346863,1,1
0.26932424306869507,0.7306757569313049,1,1
0.2693520784378052,0.7306479215621948,1,1
0.2694125473499298,0.7305874228477478,1,1
0.3111560344696045,0.6888439655303955,1,1
0.2694023549556732,0.7305976152420044,1,1
0.26935893297195435,0.7306410074234009,1,1
0.2694421708583832,0.7305577993392944,1,1
0.2693123519420624,0.7306876182556152,1,1
0.2698197364807129,0.7301802635192871,1,1
0.2693521976470947,0.7306478023529053,1,1
0.2692788541316986,0.7307211756706238,1,1
0.26936233043670654,0.7306377291679382,1,1
0.26947522163391113,0.7305247783660889,1,1
0.26927465200424194,0.7307252883911133,1,1
0.2694133222103119,0.7305867075920105,1,1
0.2693191468715668,0.7306808829307556,1,1
0.269392192363739,0.730607807636261,1,1
0.2693105638027191,0.7306894063949585,1,1
0.2693381607532501,0.7306617498397827,1,1
0.269627183675766,0.7303728461265564,1,1
0.2693353593349457,0.7306645512580872,1,1
0.26932528614997864,0.7306747436523438,1,1
0.26936423778533936,0.7306357622146606,1,1
0.2693899869918823,0.7306100130081177,1,1
0.2695314288139343,0.7304685711860657,1,1
0.2693452835083008,0.730654776096344,1,1
0.26931536197662354,0.7306846976280212,1,1
0.2697291374206543,0.7302709221839905,1,1
0.2693118155002594,0.730688214302063,1,1
0.26939481496810913,0.7306051850318909,1,1
0.2693708539009094,0.7306292057037354,1,1
0.2708771228790283,0.7291228771209717,1,1
0.26935237646102905,0.730647623538971,1,1
0.26947706937789917,0.7305229306221008,1,1
0.2692863345146179,0.7307137250900269,1,1
0.26928821206092834,0.730711817741394,1,1
0.2694006860256195,0.7305993437767029,1,1
0.2693101167678833,0.7306898236274719,1,1
0.2692825496196747,0.7307174205780029,1,1
0.2717999219894409,0.7282000184059143,1,1
0.26933905482292175,0.7306609749794006,1,1
0.2694624960422516,0.7305375933647156,1,1
0.269340455532074,0.730659544467926,1,1
0.26929667592048645,0.7307033538818359,1,1
0.26933661103248596,0.7306634187698364,1,1
0.26938870549201965,0.730611264705658,1,1
0.2695898413658142,0.7304101586341858,1,1
0.2693534195423126,0.730646550655365,1,1
0.26929181814193726,0.7307081818580627,1,1
0.26928672194480896,0.7307132482528687,1,1
0.2693154513835907,0.7306845784187317,1,1
0.26932889223098755,0.7306711077690125,1,1
0.2692796289920807,0.7307204008102417,1,1
0.26930251717567444,0.7306974530220032,1,1
0.26963016390800476,0.7303699254989624,1,1
0.2693403959274292,0.7306596040725708,1,1
0.2693352997303009,0.7306647300720215,1,1
0.26937371492385864,0.7306262850761414,1,1
0.26930999755859375,0.7306899428367615,1,1
0.2694920301437378,0.7305079102516174,1,1
0.26931750774383545,0.7306824922561646,1,1
0.2695341110229492,0.7304658889770508,1,1
0.2693929374217987,0.7306070327758789,1,1
0.2693627178668976,0.73063725233078,1,1
0.26929789781570435,0.7307020425796509,1,1
0.2694486975669861,0.7305513024330139,1,1
0.2694362699985504,0.7305637001991272,1,1
0.26937490701675415,0.7306250929832458,1,1
0.26931434869766235,0.7306856513023376,1,1
0.26930493116378784,0.7306951284408569,1,1
0.26959672570228577,0.7304033041000366,1,1
0.26937276124954224,0.7306272983551025,1,1
0.2693459093570709,0.7306540608406067,1,1
0.26933354139328003,0.73066645860672,1,1
0.26930469274520874,0.7306953072547913,1,1
0.26930901408195496,0.7306910753250122,1,1
0.26934224367141724,0.7306577563285828,1,1
0.26932719349861145,0.7306727766990662,1,1
0.2782037854194641,0.7217962145805359,1,1
0.2693035304546356,0.730696439743042,1,1
0.2693394422531128,0.7306604981422424,1,1
0.26929622888565063,0.7307037711143494,1,1
0.26932257413864136,0.7306774258613586,1,1
0.26939836144447327,0.7306016087532043,1,1
0.269290030002594,0.7307100296020508,1,1
0.26931190490722656,0.7306880354881287,1,1
0.2693341076374054,0.7306658625602722,1,1
0.2693037986755371,0.7306962013244629,1,1
0.26933982968330383,0.7306602001190186,1,1
0.26933518052101135,0.730664849281311,1,1
0.26936209201812744,0.7306379079818726,1,1
0.26931533217430115,0.7306846976280212,1,1
0.269431471824646,0.730568528175354,1,1
0.2694737911224365,0.7305262684822083,1,1
0.26929473876953125,0.7307053208351135,1,1
0.2696148753166199,0.7303851246833801,1,1
0.26928532123565674,0.730714738368988,1,1
0.2693789005279541,0.7306210994720459,1,1
0.27167966961860657,0.7283203601837158,1,1
0.26927271485328674,0.7307272553443909,1,1
0.2693634331226349,0.7306365966796875,1,1
0.26931843161582947,0.7306814789772034,1,1
0.26934632658958435,0.730653703212738,1,1
0.2693440914154053,0.7306559085845947,1,1
0.26934415102005005,0.73065584897995,1,1
0.26943936944007874,0.7305606603622437,1,1
0.2693679630756378,0.7306320667266846,1,1
0.26949676871299744,0.7305032014846802,1,1
0.2693023681640625,0.7306976914405823,1,1
0.269302636384964,0.7306973338127136,1,1
0.269363135099411,0.7306368350982666,1,1
0.2693483233451843,0.7306517362594604,1,1
0.269336998462677,0.7306630611419678,1,1
0.26933279633522034,0.7306671738624573,1,1
0.2692950367927551,0.7307049632072449,1,1
0.269309401512146,0.730690598487854,1,1
0.2693344056606293,0.7306655645370483,1,1
0.26928654313087463,0.730713427066803,1,1
0.2693080008029938,0.7306920289993286,1,1
0.2693345844745636,0.730665385723114,1,1
0.2693397104740143,0.7306603193283081,1,1
0.26930493116378784,0.7306951284408569,1,1
0.26934555172920227,0.7306544780731201,1,1
0.26927846670150757,0.7307215332984924,1,1
0.2693295478820801,0.7306704521179199,1,1
0.26932403445243835,0.7306760549545288,1,1
0.2696082293987274,0.730391800403595,1,1
0.26930859684944153,0.7306914329528809,1,1
0.2693344056606293,0.7306655645370483,1,1
0.269621878862381,0.7303780913352966,1,1
0.2693609297275543,0.7306390404701233,1,1
0.2693568468093872,0.7306432127952576,1,1
0.26939085125923157,0.7306092381477356,1,1
0.2694871723651886,0.730512797832489,1,1
0.2693285048007965,0.7306714653968811,1,1
0.26938679814338684,0.7306132316589355,1,1
0.2692886292934418,0.7307113409042358,1,1
0.2693476974964142,0.7306522727012634,1,1
0.2693554759025574,0.7306445240974426,1,1
0.2693175673484802,0.730682373046875,1,1
0.2698269188404083,0.7301730513572693,1,1
0.26936066150665283,0.7306393980979919,1,1
0.2694966197013855,0.7305033206939697,1,1
0.2695346176624298,0.7304653525352478,1,1
0.26929235458374023,0.7307076454162598,1,1
0.2693043053150177,0.7306957244873047,1,1
0.2697296738624573,0.7302703261375427,1,1
0.2693876624107361,0.7306123375892639,1,1
0.2692917287349701,0.7307083010673523,1,1
0.26927870512008667,0.7307213544845581,1,1
0.2692962884902954,0.7307037115097046,1,1
0.26929840445518494,0.7307016253471375,1,1
0.269368052482605,0.7306320071220398,1,1
0.26948434114456177,0.7305156588554382,1,1
0.26930341124534607,0.7306965589523315,1,1
0.2693123519420624,0.7306876182556152,1,1
0.2704007029533386,0.7295992970466614,1,1
0.2695082426071167,0.7304917573928833,1,1
0.2692999541759491,0.7307000756263733,1,1
0.2693328261375427,0.7306671738624573,1,1
0.26931244134902954,0.7306876182556152,1,1
0.2693116366863251,0.7306883931159973,1,1
0.2693169116973877,0.7306830286979675,1,1
0.2693576514720917,0.7306423783302307,1,1
0.7167890071868896,0.2832110524177551,0,1
0.2692985534667969,0.7307015061378479,1,1
0.2692940831184387,0.7307059168815613,1,1
0.2692919075489044,0.730708122253418,1,1
0.2693808078765869,0.7306191921234131,1,1
0.2693134844303131,0.7306865453720093,1,1
0.26937800645828247,0.7306219935417175,1,1
0.26944059133529663,0.7305594682693481,1,1
0.26943129301071167,0.7305687665939331,1,1
0.2693813741207123,0.7306186556816101,1,1
0.2712756097316742,0.7287243604660034,1,1
0.2694086730480194,0.7305912375450134,1,1
0.2693823277950287,0.7306175827980042,1,1
0.26987794041633606,0.7301220297813416,1,1
0.2693077325820923,0.7306923270225525,1,1
0.26927852630615234,0.7307214736938477,1,1
0.2693115770816803,0.7306884527206421,1,1
0.2694006860256195,0.7305993437767029,1,1
0.26940521597862244,0.7305948138237,1,1
0.2694961428642273,0.7305038571357727,1,1
0.26940131187438965,0.7305986285209656,1,1
0.26933905482292175,0.7306610345840454,1,1
0.26956480741500854,0.7304351329803467,1,1
0.26940831542015076,0.7305916547775269,1,1
0.26929908990859985,0.7307008504867554,1,1
0.26948413252830505,0.7305158972740173,1,1
0.2693102955818176,0.7306897044181824,1,1
0.26928216218948364,0.7307177782058716,1,1
0.2693674564361572,0.730632483959198,1,1
0.2692887783050537,0.7307111620903015,1,1
0.269437700510025,0.7305623292922974,1,1
0.2694668471813202,0.7305331826210022,1,1
0.26941636204719543,0.7305836081504822,1,1
0.2693682909011841,0.7306317090988159,1,1
0.26934367418289185,0.7306563258171082,1,1
0.2693835198879242,0.7306164503097534,1,1
0.26932084560394287,0.7306792140007019,1,1
0.269573450088501,0.7304264903068542,1,1
0.2693510949611664,0.730648934841156,1,1
0.27051693201065063,0.7294830679893494,1,1
0.26939404010772705,0.730605959892273,1,1
0.269358366727829,0.7306416034698486,1,1
0.2692875862121582,0.730712354183197,1,1
0.26934048533439636,0.7306594848632812,1,1
0.2693178951740265,0.7306821346282959,1,1
0.2693251669406891,0.7306748032569885,1,1
0.2693697512149811,0.7306302189826965,1,1
0.269325315952301,0.7306746244430542,1,1
0.26937225461006165,0.730627715587616,1,1
0.2693554759025574,0.7306445240974426,1,1
0.26931628584861755,0.7306836843490601,1,1
0.26929208636283875,0.7307079434394836,1,1
0.26952701807022095,0.7304729223251343,1,1
0.2700026333332062,0.7299973964691162,1,1
0.269417941570282,0.7305821180343628,1,1
0.2693144977092743,0.7306855320930481,1,1
0.2694500982761383,0.7305499315261841,1,1
0.26928964257240295,0.7307103872299194,1,1
0.26934415102005005,0.7306557893753052,1,1
0.26934733986854553,0.7306526303291321,1,1
0.2693817615509033,0.7306182384490967,1,1
0.2692927122116089,0.7307073473930359,1,1
0.26944175362586975,0.7305582165718079,1,1
0.2714466154575348,0.7285533547401428,1,1
0.26958104968070984,0.7304189801216125,1,1
0.2693919241428375,0.7306080460548401,1,1
0.2692994773387909,0.7307005524635315,1,1
0.26947635412216187,0.7305236458778381,1,1
0.2692756950855255,0.7307242751121521,1,1
0.26932498812675476,0.7306749820709229,1,1
0.2693006098270416,0.7306993007659912,1,1
0.26940008997917175,0.7305999398231506,1,1
0.26940420269966125,0.7305958271026611,1,1
0.2693209946155548,0.7306789755821228,1,1
0.2694011628627777,0.7305989265441895,1,1
0.26943841576576233,0.7305615544319153,1,1
0.2693532705307007,0.7306467294692993,1,1
0.2693960964679718,0.7306038737297058,1,1
0.26928940415382385,0.7307105660438538,1,1
0.26928839087486267,0.7307115197181702,1,1
0.2692851126194,0.7307148575782776,1,1
0.2693864703178406,0.7306135296821594,1,1
0.2693574130535126,0.730642557144165,1,1
0.270801842212677,0.729198157787323,1,1
0.26936274766921997,0.7306371927261353,1,1
0.26929184794425964,0.7307081818580627,1,1
0.2701707184314728,0.7298292517662048,1,1
0.26930317282676697,0.7306968569755554,1,1
0.26960936188697815,0.7303906083106995,1,1
0.2694067656993866,0.7305932641029358,1,1
0.26929426193237305,0.730705738067627,1,1
0.2694062888622284,0.7305936813354492,1,1
0.2694305181503296,0.7305694818496704,1,1
0.2693854868412018,0.7306144833564758,1,1
0.26934632658958435,0.730653703212738,1,1
0.27233728766441345,0.7276627421379089,1,1
0.2693009674549103,0.7306990623474121,1,1
0.6129522323608398,0.38704776763916016,0,0
0.2693622410297394,0.7306377291679382,1,1
0.26967930793762207,0.7303206920623779,1,1
0.2695396840572357,0.7304603457450867,1,1
0.2693430483341217,0.7306569218635559,1,1
0.2693406045436859,0.7306594252586365,1,1
0.26956555247306824,0.7304344773292542,1,1
0.26928454637527466,0.7307155132293701,1,1
0.26927903294563293,0.7307209372520447,1,1
0.26929956674575806,0.7307004928588867,1,1
0.269290953874588,0.7307090759277344,1,1
0.26932424306869507,0.7306757569313049,1,1
0.2693452835083008,0.7306547164916992,1,1
0.26936644315719604,0.7306334972381592,1,1
0.26938334107398987,0.7306166291236877,1,1
0.26928260922431946,0.7307174205780029,1,1
0.2697176933288574,0.7302823662757874,1,1
0.26934871077537537,0.730651319026947,1,1
0.26937970519065857,0.730620265007019,1,1
0.2702845633029938,0.7297155261039734,1,1
0.2693021297454834,0.7306978702545166,1,1
0.27075937390327454,0.7292405962944031,1,1
0.2693285048007965,0.7306714653968811,1,1
0.26935237646102905,0.730647623538971,1,1
0.2697460353374481,0.7302539348602295,1,1
0.2692902982234955,0.7307096719741821,1,1
0.2696303129196167,0.7303696274757385,1,1
0.2694110572338104,0.730588972568512,1,1
0.26950323581695557,0.7304967641830444,1,1
0.2693506181240082,0.7306494116783142,1,1
0.27003213763237,0.7299678325653076,1,1
0.2693139612674713,0.7306860685348511,1,1
0.26930129528045654,0.7306987047195435,1,1
0.2693905532360077,0.7306094765663147,1,1
0.26928216218948364,0.7307177782058716,1,1
0.2702553868293762,0.729744553565979,1,1
0.2697799503803253,0.7302200198173523,1,1
0.2693687677383423,0.7306312322616577,1,1
0.26933789253234863,0.7306621670722961,1,1
0.2694638967514038,0.7305361032485962,1,1
0.269275039434433,0.7307249307632446,1,1
0.26935020089149475,0.7306498289108276,1,1
0.2697412371635437,0.7302587628364563,1,1
0.2693101465702057,0.7306898236274719,1,1
0.2694799602031708,0.7305200099945068,1,1
0.26927557587623596,0.7307243943214417,1,1
0.2693389058113098,0.730661153793335,1,1
0.26943984627723694,0.7305600643157959,1,1
0.2700980007648468,0.7299019694328308,1,1
0.26932188868522644,0.7306780815124512,1,1
0.26933905482292175,0.7306608557701111,1,1
0.2693081498146057,0.7306917905807495,1,1
0.2695598304271698,0.7304401993751526,1,1
0.2694047689437866,0.7305952310562134,1,1
0.269498735666275,0.7305012941360474,1,1
0.2696479558944702,0.7303520441055298,1,1
0.26933443546295166,0.7306655645370483,1,1
0.26936468482017517,0.7306352853775024,1,1
0.26933521032333374,0.730664849281311,1,1
0.26931634545326233,0.7306836843490601,1,1
0.2692970633506775,0.7307028770446777,1,1
0.26943349838256836,0.7305664420127869,1,1
0.27144408226013184,0.7285559773445129,1,1
0.26931819319725037,0.7306817770004272,1,1
0.2696930468082428,0.7303069233894348,1,1
0.2693617045879364,0.7306382656097412,1,1
0.2693401575088501,0.7306598424911499,1,1
0.26929426193237305,0.7307056784629822,1,1
0.2695126235485077,0.7304874658584595,1,1
0.26930201053619385,0.7306979894638062,1,1
0.26931965351104736,0.7306803464889526,1,1
0.26936644315719604,0.730633556842804,1,1
0.26928839087486267,0.7307115793228149,1,1
0.2694578468799591,0.7305421233177185,1,1
0.26974213123321533,0.7302578687667847,1,1
0.2694334089756012,0.7305665612220764,1,1
0.26931169629096985,0.7306883335113525,1,1
0.2694112956523895,0.7305887341499329,1,1
0.2696062922477722,0.7303937673568726,1,1
0.26933300495147705,0.730666995048523,1,1
0.269365519285202,0.7306344509124756,1,1
0.2693125307559967,0.7306874990463257,1,1
0.2692892849445343,0.7307106256484985,1,1
0.2694089710712433,0.7305909991264343,1,1
0.2692858576774597,0.7307140827178955,1,1
0.2693924307823181,0.7306075692176819,1,1
0.26934120059013367,0.730658769607544,1,1
0.26988905668258667,0.7301109433174133,1,1
0.26945844292640686,0.7305415868759155,1,1
0.2701988220214844,0.7298011183738708,1,1
0.2694729268550873,0.7305270433425903,1,1
0.27130982279777527,0.7286901473999023,1,1
0.2693858742713928,0.730614185333252,1,1
0.2693052887916565,0.7306947708129883,1,1
0.26941418647766113,0.7305858135223389,1,1
0.2693324387073517,0.7306675910949707,1,1
0.26952606439590454,0.7304739356040955,1,1
0.2693091928958893,0.7306907773017883,1,1
0.2692789137363434,0.730721116065979,1,1
0.2693016827106476,0.73069828748703,1,1
0.2693389058113098,0.730661153793335,1,1
0.2692983150482178,0.730701744556427,1,1
0.26932060718536377,0.7306793928146362,1,1
0.2693808078765869,0.7306191921234131,1,1
0.2693268358707428,0.7306731939315796,1,1
0.26927945017814636,0.730720579624176,1,1
0.26929035782814026,0.7307096123695374,1,1
0.2693321108818054,0.7306678891181946,1,1
0.2693180739879608,0.7306818962097168,1,1
0.2694096863269806,0.730590283870697,1,1
0.26950332522392273,0.7304967045783997,1,1
0.27013564109802246,0.7298643589019775,1,1
0.27070939540863037,0.7292906045913696,1,1
0.26930323243141174,0.7306967973709106,1,1
0.26934659481048584,0.7306534647941589,1,1
0.26938116550445557,0.7306188344955444,1,1
0.2693646550178528,0.7306353449821472,1,1
0.26930323243141174,0.7306967973709106,1,1
0.2694762051105499,0.7305238246917725,1,1
0.26938778162002563,0.7306122779846191,1,1
0.2694098651409149,0.7305901050567627,1,1
0.26932674646377563,0.7306732535362244,1,1
0.26937049627304077,0.7306295037269592,1,1
0.26938098669052124,0.7306190133094788,1,1
0.2693486213684082,0.730651319026947,1,1
0.2693115770816803,0.7306883931159973,1,1
0.2692892849445343,0.7307106256484985,1,1
0.26963409781455994,0.7303658723831177,1,1
0.2693398594856262,0.7306602001190186,1,1
0.2693013548851013,0.7306987047195435,1,1
0.26931169629096985,0.7306883335113525,1,1
0.2693006992340088,0.7306993007659912,1,1
0.26929646730422974,0.7307035326957703,1,1
0.26949799060821533,0.7305020093917847,1,1
0.7164666056632996,0.28353339433670044,0,0
0.2693154513835907,0.7306845784187317,1,1
0.2695433795452118,0.7304566502571106,1,1
0.26969608664512634,0.7303038835525513,1,1
0.26933497190475464,0.7306650280952454,1,1
0.2693819999694824,0.7306180000305176,1,1
0.2693268358707428,0.7306732535362244,1,1
0.26932862401008606,0.7306714057922363,1,1
0.2692902088165283,0.7307098507881165,1,1
0.26933708786964417,0.7306629419326782,1,1
0.26949238777160645,0.7305076122283936,1,1
0.2694515585899353,0.7305484414100647,1,1
0.26931753754615784,0.7306824326515198,1,1
0.26933351159095764,0.73066645860672,1,1
0.2692978084087372,0.7307021617889404,1,1
0.2692778706550598,0.7307221293449402,1,1
0.2692859470844269,0.7307140827178955,1,1
0.26981550455093384,0.7301844954490662,1,1
0.2692943513393402,0.7307056188583374,1,1
0.2694602310657501,0.7305397391319275,1,1
0.2693333029747009,0.7306667566299438,1,1
0.2710297405719757,0.7289702892303467,1,1
0.26928406953811646,0.7307158708572388,1,1
0.2693661153316498,0.7306339144706726,1,1
